"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"59","60000","1446016210647","3999","3999.0","1.8246445497630333","0","1.0","4.0","8.0"
"60","61000","1446016211646","3979","3979.0","2.209347996857816","0","1.0","5.0","16.0"
"61","62000","1446016212650","4356","4356.0","1.9392727272727273","0","1.0","5.0","12.510000000000218"
"62","63000","1446016213646","3623","3623.0","1.6632922535211268","0","1.0","3.0","7.0"
"63","64000","1446016214647","4118","4118.0","1.7996153846153846","0","1.0","4.0","11.0"
"64","65000","1446016215646","3798","3798.0","2.1078112286411717","0","1.0","4.0","29.14999999999918"
"65","66000","1446016216651","4097","4097.0","2.0068702290076335","0","1.0","4.0","17.0"
"66","67000","1446016217646","4164","4164.0","2.082022471910112","0","1.0","4.0","21.309999999999945"
"67","68000","1446016218646","3562","3562.0","1.989872302950242","0","1.0","4.0","9.300000000000182"
"68","69000","1446016219646","4392","4392.0","1.9002153625269202","0","1.0","4.0","12.150000000000091"
"69","70000","1446016220646","3675","3675.0","2.632626568585028","0","1.0","5.0","34.0"
"70","71000","1446016221646","3865","3865.0","1.9439102564102564","0","1.0","4.0","10.0"
"71","72000","1446016222646","4079","4078.9999999999995","2.1338028169014085","0","1.0","5.0","15.0300000000002"
"72","73000","1446016223646","4322","4322.0","1.9502902757619738","0","1.0","4.0","14.0"
"73","74000","1446016224646","3928","3928.0","1.8544354838709678","0","1.0","4.0","10.0"
"74","75000","1446016225647","3933","3933.0","1.933970099667774","0","1.0","4.0","13.0"
"75","76000","1446016226652","4065","4065.0000000000005","1.7806983130639467","0","1.0","4.0","9.0"
"76","77000","1446016227646","3570","3570.0","2.288335517693316","0","1.0","4.0","26.0"
"77","78000","1446016228646","4147","4147.0","1.8012320328542095","0","1.0","4.0","9.0"
"78","79000","1446016229670","3885","3885.0","1.9463917525773196","0","1.0","4.0","11.760000000000218"
"79","80000","1446016230645","3663","3663.0","1.963881636205396","0","1.0","4.0","11.0"
"80","81000","1446016231647","4016","4016.0","1.9863618130766145","0","1.0","4.0","13.079999999999927"
"81","82000","1446016232646","3879","3879.0","2.2300702189178025","0","1.0","5.0","19.400000000000546"
"82","83000","1446016233646","3680","3680.0","1.9042645778938208","0","1.0","4.0","7.0"
"83","84000","1446016234649","4242","4242.0","1.8872810357958874","0","1.0","5.0","11.0"
"84","85000","1446016235647","3935","3935.0","2.1791044776119404","0","1.0","4.0","19.669999999999618"
"85","86000","1446016236647","3699","3699.0","2.16786355475763","0","1.0","5.0","35.0"
"86","87000","1446016237647","4367","4367.0","1.7781969068276122","0","1.0","4.0","9.0"
