END;1439836289611333634
END;1439836289611334656
END;1439836289980433408
1439836302278131713;customer,50
1439836302278131713;warehouse,50
1439836302278131713;district,50
1439836302278131713;warehouse,50
1439836302278131713;district,50
1439836302278131713;customer,50
1439836302278131713;district,50
END;1439836302278131713
1439836302588510209;customer,52
1439836302588510209;warehouse,52
1439836302588510209;district,52
1439836302588510209;warehouse,52
1439836302588510209;district,52
1439836302588510209;customer,52
1439836302588510209;district,52
END;1439836302588510209
END;1439836290567634944
END;1439836291087730688
END;1439836291121283072
END;1439836291146448896
END;1439836291180003328
END;1439836291205169152
END;1439836291213557760
END;1439836291230336000
END;1439836291247113216
END;1439836291255500800
END;1439836291280666624
END;1439836291339388928
END;1439836291473606656
END;1439836291498770432
1439836305574854657;customer,52
1439836305574854657;customer,52
1439836305574854657;warehouse,52
1439836305574854657;district,52
1439836305574854657;warehouse,52
1439836305574854657;district,52
1439836305574854657;customer,52
1439836305574854657;district,52
END;1439836305574854657
1439836305826512897;warehouse,52
1439836305826512897;district,52
1439836305826512897;customer,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;stock,52
1439836305826512897;district,52
1439836305826512897;orders,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
1439836305826512897;stock,52
1439836305826512897;orders,52
END;1439836305826512897
END;1439836292631235584
1439836306774425601;warehouse,51
1439836306774425601;district,51
1439836306774425601;customer,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;stock,51
1439836306774425601;district,51
1439836306774425601;orders,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
1439836306774425601;stock,51
1439836306774425601;orders,51
END;1439836306774425601
END;1439836293117778944
1439836307747504129;customer,53
1439836307747504129;customer,53
1439836307747504129;warehouse,53
1439836307747504129;district,53
1439836307747504129;warehouse,53
1439836307747504129;district,53
1439836307747504129;customer,53
1439836307747504129;district,53
END;1439836307747504129
1439836307873333249;customer,49
1439836307873333249;warehouse,50
1439836307873333249;district,50
1439836307873333249;warehouse,50
1439836307873333249;district,50
1439836307873333249;customer,49
1439836307873333249;district,50
END;1439836307873333249
END;1439836293344269312
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
1439836307965607937;orders,49
