"INTERVAL","ELAPSED","TIMESTAMP","TRANSACTIONS","THROUGHPUT","LATENCY","EVICTING","LATENCY_50","LATENCY_95","LATENCY_99"
"99","100000","1446030765664","4015","4014.9999999999995","1.9519155590304926","0","1.0","4.0","13.0"
"100","101000","1446030766663","4474","4474.0","2.0177242112725984","0","1.0","5.0","12.800000000000182"
"101","102000","1446030767683","3914","3914.0","2.048458149779736","0","1.0","5.0","13.039999999999964"
"102","103000","1446030768664","4409","4409.0","1.9423076923076923","0","1.0","4.0","15.0"
"103","104000","1446030769662","4193","4193.0","2.1596887736198593","0","1.0","5.0","16.019999999999982"
"104","105000","1446030770671","4099","4099.0","2.083044982698962","0","1.0","5.0","18.0"
"105","106000","1446030771663","4127","4127.0","2.1758114374034","0","1.0","4.0","15.0"
"106","107000","1446030772663","3994","3994.0","2.0751327072274397","0","1.0","4.0","16.519999999999982"
"107","108000","1446030773664","4297","4297.0","1.864579403998491","0","1.0","4.0","8.0"
"108","109000","1446030774664","4326","4326.0","2.4364172502764467","0","1.0","6.0","22.0"
"109","110000","1446030775664","3964","3964.0","1.7827368421052632","0","1.0","4.0","9.0"
"110","111000","1446030776663","4037","4037.0","2.1091410559495665","0","1.0","5.0","17.63000000000011"
"111","112000","1446030777662","4052","4051.9999999999995","1.9875389408099688","0","1.0","5.0","11.0"
"112","113000","1446030778663","3849","3849.0","2.1629692832764507","0","1.0","4.0","44.0"
"113","114000","1446030779664","4215","4215.0","1.7391969407265775","0","1.0","4.0","7.0"
"114","115000","1446030780662","4177","4177.0","1.7973273942093542","0","1.0","4.0","8.0"
"115","116000","1446030781663","4029","4029.0","2.5512024825446082","0","1.0","5.0","43.23000000000002"
"116","117000","1446030782664","4199","4199.0","2.144012321909896","0","1.0","5.0","12.0"
"117","118000","1446030783662","4012","4011.9999999999995","2.0429546366920914","0","1.0","5.0","11.0"
"118","119000","1446030784663","4098","4098.0","2.3378432152805413","0","1.0","5.0","23.0"
"119","120000","1446030785663","3962","3962.0","1.9309791332263242","0","1.0","4.0","11.0"
